19.04.2015                                        Dynamic List Display                                               1
----------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------
|  LANGU|LOGDPID                       |OBJVERS|VARIANT |TEXT                                                        |
|  E    |0PAK_3UVEWY8LGSA7NN3R6G6G6R6S5|D      |CUSTOMER|0DBDUNS_NUM_TEXT_FULL_FLATFILE                              |
|  E    |0PAK_3UVEWYG9ZQVX69N7CA8SGT5HX|D      |CUSTOMER|0DBRATENW_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEWYNYIPHMOW6NI4B4QV47P|D      |CUSTOMER|Customer Loyalty Marketing: February                        |
|  E    |0PAK_3UVEWYVN1O3C7IQ3NYDH0X2XH|D      |CUSTOMER|Customer Loyalty Marketing: October                         |
|  E    |0PAK_3UVEWZ3BKMP1Q59JTSFTAZ1N9|D      |CUSTOMER|0DBRATECON_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEWZB03LAR8RSZZMI5L10D1|D      |CUSTOMER|Sales and Distribution: Details TD --> ODS Object           |
|  E    |0PAK_3UVEWZIOMJWGRECG5GKHV2Z2T|D      |CUSTOMER|Customer Loyalty Marketing: November                        |
|  E    |0PAK_3UVEWZQD5II6A0VWBAMU54XSL|D      |CUSTOMER|0DBSCORE_TEXT_INIT_FLATFILE                                 |
|  E    |0PAK_3UVEWZY1OH3VSNFCH4P6F6WID|D      |CUSTOMER|0DBSECTCOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEX05Q7FPLB9YSMYRIP8V85|D      |CUSTOMER|Customer Loyalty Marketing: December                        |
|  E    |0PAK_3UVEX0DEQEBATWI8SSTUZATXX|D      |CUSTOMER|0DBDUNS_NUM2_ATTR_FULL_FLATFILE                             |
|  E    |0PAK_3UVEX0L39CX0CJ1OYMW79CSNP|D      |CUSTOMER|0DBCTRYCOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEX0SRSBIPV5L54GYJJERDH|D      |CUSTOMER|0DBREGCOD_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEX10GBA4FDS4LAB0VTGQ39|D      |CUSTOMER|0CUSTOMER_ATTR_FULL_FLATFILE                                |
|  E    |0PAK_3UVEX184U8Q4WEO1G5383IOT1|D      |CUSTOMER|0DBAREACOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEX1FTD7BUF17HLZ5KDKNIT|D      |CUSTOMER|0DBDUNS_NUM_ATTR_FULL_FLATFILE                              |
|  E    |0PAK_3UVEX1NHW5XJXNQXRT7WNMM8L|D      |CUSTOMER|0DBDISTRCOD_TEXT_INIT_FLATFILE                              |
|  E    |0PAK_3UVEX1V6F4J9GAADXNA8XOKYD|D      |CUSTOMER|0BPARTNER_ATTR_FULL_FLATFILE                                |
|  E    |0PAK_3UVEX22UY34YYWTU3HCL7QJO5|D      |CUSTOMER|Customer Loyalty Marketing: January                         |
|  E    |0PAK_3UVEX2AJH1QOHJDA9BEXHSIDX|D      |CUSTOMER|0DB_MKT_1_FULL_FLATFILE                                     |
|  E    |0PAK_3UVEX2I800CE05WQF5H9RUH3P|D      |CUSTOMER|Customer Loyalty Marketing: June                            |
|  E    |0PAK_3UVEX2PWIYY3ISG6KZJM1WFTH|D      |CUSTOMER|0DB87SIC1_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEX2XL1XJT1EZMQTLYBYEJ9|D      |CUSTOMER|0DBDUNS_NUM3_ATTR_FULL_FLATFILE                             |
|  E    |0PAK_3UVEX359KW5IK1J2WNOAM0D91|D      |CUSTOMER|Customer Loyalty Marketing: March                           |
|  E    |0PAK_3UVEX3CY3UR82O2J2HQMW2BYT|D      |CUSTOMER|Customer Loyalty Marketing: July                            |
|  E    |0PAK_3UVEX3KMMTCXLALZ8BSZ64AOL|D      |CUSTOMER|Customer Loyalty Marketing: August                          |
|  E    |0PAK_3UVEX3SB5RYN3X5FE5VBG69ED|D      |CUSTOMER|Customer Loyalty Marketing: April                           |
|  E    |0PAK_3UVEX3ZZOQKCMJOVJZXNQ8845|D      |CUSTOMER|Customer Loyalty Marketing: September                       |
|  E    |0PAK_3UVEX47O7P62568BPU000A6TX|D      |CUSTOMER|0DB87SIC1_HIER_INIT_FLATFILE                                |
|  E    |0PAK_3UVEX4FCQNRRNSRRVO2CAC5JP|D      |CUSTOMER|0DBLGLSTAT_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEX4N19MDH6FB81I4OKE49H|D      |CUSTOMER|Country Hierarchy                                           |
|  E    |0PAK_3UVEX4UPSKZ6P1UO7C70UG2Z9|D      |CUSTOMER|Customer Loyalty Marketing: May                             |
|  E    |0PAK_3UVEX52EBJKW7OE4D69D4I1P1|D      |CUSTOMER|0DBDUNS_NUM_TEXT_FULL_FLATFILE                              |
|  E    |0PAK_3UVEX5A2UI6LQAXKJ0BPEK0ET|D      |CUSTOMER|0DBRATENW_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEX5HRDGSB8XH0OUE1OLZ4L|D      |CUSTOMER|Customer Loyalty Marketing: February                        |
|  E    |0PAK_3UVEX5PFWFE0RK0GUOGDYNXUD|D      |CUSTOMER|Customer Loyalty Marketing: October                         |
|  E    |0PAK_3UVEX5X4FDZQA6JX0IIQ8PWK5|D      |CUSTOMER|0DBRATECON_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEX64SYCLFST3D6CL2IRV9X|D      |CUSTOMER|Sales and Distribution: Details TD --> ODS Object           |
|  E    |0PAK_3UVEX6CHHB75BFMTC6NESTTZP|D      |CUSTOMER|Customer Loyalty Marketing: November                        |
|  E    |0PAK_3UVEX6K609SUU269I0PR2VSPH|D      |CUSTOMER|0DBSCORE_TEXT_INIT_FLATFILE                                 |
|  E    |0PAK_3UVEX6RUJ8EKCOPPNUS3CXRF9|D      |CUSTOMER|0DBSECTCOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEX6ZJ2709VB95TOUFMZQ51|D      |CUSTOMER|Customer Loyalty Marketing: December                        |
|  E    |0PAK_3UVEX777L5LZDXSLZIWRX1OUT|D      |CUSTOMER|0DBDUNS_NUM2_ATTR_FULL_FLATFILE                             |
|  E    |0PAK_3UVEX7EW447OWKC25CZ473NKL|D      |CUSTOMER|0DBCTRYCOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEX7MKN2TEF6VIB71GH5MAD|D      |CUSTOMER|0DBREGCOD_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEX7U961F3XTEYH13SR7L05|D      |CUSTOMER|0CUSTOMER_ATTR_FULL_FLATFILE                                |
|  E    |0PAK_3UVEX81XP00TGFYEMV6519JPX|D      |CUSTOMER|0DBAREACOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEX89M7YMIZ2HUSP8HBBIFP|D      |CUSTOMER|0DBDUNS_NUM_ATTR_FULL_FLATFILE                              |
|  E    |0PAK_3UVEX8HAQX88HP1AYJATLDH5H|D      |CUSTOMER|0DBDISTRCOD_TEXT_INIT_FLATFILE                              |
|  E    |0PAK_3UVEX8OZ9VTY0BKR4DD5VFFV9|D      |CUSTOMER|0BPARTNER_ATTR_FULL_FLATFILE                                |
|  E    |0PAK_3UVEX8WNSUFNIY47A7FI5HEL1|D      |CUSTOMER|Customer Loyalty Marketing: January                         |
|  E    |0PAK_3UVEX94CBT1D1KNNG1HUFJDAT|D      |CUSTOMER|0DB_MKT_1_FULL_FLATFILE                                     |
|  E    |0PAK_3UVEX9C0URN2K773LVK6PLC0L|D      |CUSTOMER|Customer Loyalty Marketing: June                            |
|  E    |0PAK_3UVEX9JPDQ8S2TQJRPMIZNAQD|D      |CUSTOMER|0DB87SIC1_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEX9RDWOUHLG9ZXJOV9P9G5|D      |CUSTOMER|0DBDUNS_NUM3_ATTR_FULL_FLATFILE                             |
|  E    |0PAK_3UVEX9Z2FNG742TG3DR7JR85X|D      |CUSTOMER|Customer Loyalty Marketing: March                           |
|  E    |0PAK_3UVEXA6QYM1WMPCW97TJTT6VP|D      |CUSTOMER|Customer Loyalty Marketing: July                            |
|  E    |0PAK_3UVEXAEFHKNM5BWCF1VW3V5LH|D      |CUSTOMER|Customer Loyalty Marketing: August                          |
|  E    |0PAK_3UVEXAM40J9BNYFSKVY8DX4B9|D      |CUSTOMER|Customer Loyalty Marketing: April                           |
|  E    |0PAK_3UVEXATSJHV16KZ8QQ0KNZ311|D      |CUSTOMER|Customer Loyalty Marketing: September                       |
|  E    |0PAK_3UVEXB1H2GGQP7IOWK2WY11QT|D      |CUSTOMER|0DB87SIC1_HIER_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXB95LF2G7U252E59830GL|D      |CUSTOMER|0DBLGLSTAT_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXBGU4DO5QGLL887LI4Z6D|D      |CUSTOMER|Country Hierarchy                                           |
|  E    |0PAK_3UVEXBOINC9V9351E29XS6XW5|D      |CUSTOMER|Customer Loyalty Marketing: May                             |
|  E    |0PAK_3UVEXBW76AVKRPOHJWCA28WLX|D      |CUSTOMER|0DBDUNS_NUM_TEXT_FULL_FLATFILE                              |
|  E    |0PAK_3UVEXC3VP9HAAC7XPQEMCAVBP|D      |CUSTOMER|0DBRATENW_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXCBK882ZSYRDVKGYMCU1H|D      |CUSTOMER|Customer Loyalty Marketing: February                        |
|  E    |0PAK_3UVEXCJ8R6OPBLAU1EJAWESR9|D      |CUSTOMER|Customer Loyalty Marketing: October                         |
|  E    |0PAK_3UVEXCQXA5AEU7UA78LN6GRH1|D      |CUSTOMER|0DBRATECON_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXCYLT3W4CUDQD2NZGIQ6T|D      |CUSTOMER|Sales and Distribution: Details TD --> ODS Object           |
|  E    |0PAK_3UVEXD6AC2HTVGX6IWQBQKOWL|D      |CUSTOMER|Customer Loyalty Marketing: November                        |
|  E    |0PAK_3UVEXDDYV13JE3GMOQSO0MNMD|D      |CUSTOMER|0DBSCORE_TEXT_INIT_FLATFILE                                 |
|  E    |0PAK_3UVEXDLNDZP8WQ02UKV0AOMC5|D      |CUSTOMER|0DBSECTCOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXDTBWYAYFCJJ0EXCKQL1X|D      |CUSTOMER|Customer Loyalty Marketing: December                        |
|  E    |0PAK_3UVEXE10FWWNXZ2Z68ZOUSJRP|D      |CUSTOMER|0DBDUNS_NUM2_ATTR_FULL_FLATFILE                             |
|  E    |0PAK_3UVEXE8OYVIDGLMFC3214UIHH|D      |CUSTOMER|0DBCTRYCOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXEGDHU42Z85VHX4DEWH79|D      |CUSTOMER|0DBREGCOD_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXEO20SPSHUPBNR6POYFX1|D      |CUSTOMER|0CUSTOMER_ATTR_FULL_FLATFILE                                |
|  E    |0PAK_3UVEXEVQJRBI0H8RTL91Z0EMT|D      |CUSTOMER|0DBAREACOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXF3F2PX7J3S7ZFBE92DCL|D      |CUSTOMER|0DBDUNS_NUM_ATTR_FULL_FLATFILE                              |
|  E    |0PAK_3UVEXFB3LOIX1QBO59DQJ4C2D|D      |CUSTOMER|0DBDISTRCOD_TEXT_INIT_FLATFILE                              |
|  E    |0PAK_3UVEXFIS4N4MKCV4B3G2T6AS5|D      |CUSTOMER|0BPARTNER_ATTR_FULL_FLATFILE                                |
|  E    |0PAK_3UVEXFQGNLQC2ZEKGXIF389HX|D      |CUSTOMER|Customer Loyalty Marketing: January                         |
|  E    |0PAK_3UVEXFY56KC1LLY0MRKRDA87P|D      |CUSTOMER|0DB_MKT_1_FULL_FLATFILE                                     |
|  E    |0PAK_3UVEXG5TPIXR48HGSLN3NC6XH|D      |CUSTOMER|Customer Loyalty Marketing: June                            |
|  E    |0PAK_3UVEXGDI8HJGMV0WYFPFXE5N9|D      |CUSTOMER|0DB87SIC1_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXGL6RG565HKD49RS7G4D1|D      |CUSTOMER|0DBDUNS_NUM3_ATTR_FULL_FLATFILE                             |
|  E    |0PAK_3UVEXGSVAEQVO43TA3U4HI32T|D      |CUSTOMER|Customer Loyalty Marketing: March                           |
|  E    |0PAK_3UVEXH0JTDCL6QN9FXWGRK1SL|D      |CUSTOMER|Customer Loyalty Marketing: July                            |
|  E    |0PAK_3UVEXH88CBYAPD6PLRYT1M0ID|D      |CUSTOMER|Customer Loyalty Marketing: August                          |
|  E    |0PAK_3UVEXHFWVAK07ZQ5RM15BNZ85|D      |CUSTOMER|Customer Loyalty Marketing: April                           |
|  E    |0PAK_3UVEXHNLE95PQM9LXG3HLPXXX|D      |CUSTOMER|Customer Loyalty Marketing: September                       |
|  E    |0PAK_3UVEXHV9X7RF98T23A5TVRWNP|D      |CUSTOMER|0DB87SIC1_HIER_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXI2YG6D4RVCI94865TVDH|D      |CUSTOMER|0DBLGLSTAT_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXIAMZ4YUAHVYEYAIFVU39|D      |CUSTOMER|Country Hierarchy                                           |
|  E    |0PAK_3UVEXIIBI3KJT4FEKSCUPXST1|D      |CUSTOMER|Customer Loyalty Marketing: May                             |
|  E    |0PAK_3UVEXIQ01269BQYUQMF6ZZRIT|D      |CUSTOMER|0DBDUNS_NUM_TEXT_FULL_FLATFILE                              |
|  E    |0PAK_3UVEXIXOK0RYUDIAWGHJA1Q8L|D      |CUSTOMER|0DBRATENW_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXJ5D2ZDOD01R2AJVK3OYD|D      |CUSTOMER|Customer Loyalty Marketing: February                        |
|  E    |0PAK_3UVEXJD1LXZDVML784M7U5NO5|D      |CUSTOMER|Customer Loyalty Marketing: October                         |
|  E    |0PAK_3UVEXJKQ4WL3E94NDYOK47MDX|D      |CUSTOMER|0DBRATECON_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXJSENV6SWVO3JSQWE9L3P|D      |CUSTOMER|Sales and Distribution: Details TD --> ODS Object           |
|  E    |0PAK_3UVEXK036TSIFI7JPMT8OBJTH|D      |CUSTOMER|Customer Loyalty Marketing: November                        |
|  E    |0PAK_3UVEXK7RPSE7Y4QZVGVKYDIJ9|D      |CUSTOMER|0DBSCORE_TEXT_INIT_FLATFILE                                 |
|  E    |0PAK_3UVEXKFG8QZXGRAG1AXX8FH91|D      |CUSTOMER|0DBSECTCOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXKN4RPLMZDTW7509IHFYT|D      |CUSTOMER|Customer Loyalty Marketing: December                        |
|  E    |0PAK_3UVEXKUTAO7CI0DCCZ2LSJEOL|D      |CUSTOMER|0DBDUNS_NUM2_ATTR_FULL_FLATFILE                             |
|  E    |0PAK_3UVEXL2HTMT20MWSIT4Y2LDED|D      |CUSTOMER|0DBCTRYCOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXLA6CLERJ9G8ON7ACNC45|D      |CUSTOMER|0DBREGCOD_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXLHUVK0H1VZOUH9MMPATX|D      |CUSTOMER|0CUSTOMER_ATTR_FULL_FLATFILE                                |
|  E    |0PAK_3UVEXLPJEIM6KIJ50BBYWR9JP|D      |CUSTOMER|0DBAREACOD_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXLX7XH7W352L65EB6T89H|D      |CUSTOMER|0DBDUNS_NUM_ATTR_FULL_FLATFILE                              |
|  E    |0PAK_3UVEXM4WGFTLLRM1BZGNGV6Z9|D      |CUSTOMER|Flat File Attribute                                         |
|  E    |0PAK_3UVEXMCKZEFB4E5HHTIZQX5P1|D      |CUSTOMER|0DBDISTRCOD_TEXT_INIT_FLATFILE                              |
|  E    |0PAK_3UVEXMK9ID10N0OXNNLC0Z4ET|D      |CUSTOMER|0BPARTNER_ATTR_FULL_FLATFILE                                |
|  E    |0PAK_3UVEXMRY1BMQ5N8DTHNOB134L|D      |CUSTOMER|Customer Loyalty Marketing: January                         |
|  E    |0PAK_3UVEXMZMKA8FO9RTZBQ0L31UD|D      |CUSTOMER|0DB_MKT_1_FULL_FLATFILE                                     |
|  E    |0PAK_3UVEXN7B38U56WBA55SCV50K5|D      |CUSTOMER|Customer Loyalty Marketing: June                            |
|  E    |0PAK_3UVEXNEZM7FUPIUQAZUP56Z9X|D      |CUSTOMER|0DB87SIC1_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXNMO561K85E6GTX1F8XZP|D      |CUSTOMER|0DBDUNS_NUM3_ATTR_FULL_FLATFILE                             |
|  E    |0PAK_3UVEXNUCO4N9QRXMMNZDPAWPH|D      |CUSTOMER|Customer Loyalty Marketing: March                           |
|  E    |0PAK_3UVEXO21738Z9EH2SI1PZCVF9|D      |CUSTOMER|Customer Loyalty Marketing: July                            |
|  E    |0PAK_3UVEXO9PQ1UOS10IYC429EU51|D      |CUSTOMER|Customer Loyalty Marketing: August                          |
|  E    |0PAK_3UVEXOHE90GEANJZ466EJGSUT|D      |CUSTOMER|Customer Loyalty Marketing: April                           |
|  E    |0PAK_3UVEXOP2RZ23TA3FA08QTIRKL|D      |CUSTOMER|Customer Loyalty Marketing: September                       |
|  E    |0PAK_3UVEXOWRAXNTBWMVFUB33KQAD|D      |CUSTOMER|0DB87SIC1_HIER_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXP4FTW9IUJ6BLODFDMP05|D      |CUSTOMER|0DBLGLSTAT_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXPC4CUV8D5PRRIFRNONPX|D      |CUSTOMER|Country Hierarchy                                           |
|  E    |0PAK_3UVEXPJSVTGXVS97XCI3XQMFP|D      |CUSTOMER|Customer Loyalty Marketing: May                             |
|  E    |0PAK_3UVEXPRHES2NEESO36KG7SL5H|D      |CUSTOMER|0DBDUNS_NUM_TEXT_FULL_FLATFILE                              |
|  E    |0PAK_3UVEXPZ5XQOCX1C490MSHUJV9|D      |CUSTOMER|0DBRATENW_TEXT_INIT_FLATFILE                                |
|  E    |0PAK_3UVEXQ6UGPA2FNVKEUP4RWIL1|D      |CUSTOMER|Customer Loyalty Marketing: February                        |
|  E    |0PAK_3UVEXQEIZNVRYAF0KORH1YHAT|D      |CUSTOMER|Customer Loyalty Marketing: October                         |
|  E    |0PAK_3UVEXQM7IMHHGWYGQITTC0G0L|D      |CUSTOMER|0DBRATECON_TEXT_INIT_FLATFILE                               |
|  E    |0PAK_3UVEXQTW1L36ZJHWWCW5M2EQD|D      |CUSTOMER|Sales and Distribution: Details TD --> ODS Object           |
|  E    |0PAK_3UVEXU13Y04TQXLNBVV9SVVH1|D      |CUSTOMER|Init Package for Updating ODS 0EM_DS01                      |
|  E    |0PAK_3UVEXUGGZXC8S6OJNJZYCZSWL|D      |CUSTOMER|80CRM_SALO_COND_FULL_CRM                                    |
|  E    |0PAK_3UVF5RIUN7ZJSLD8H8YLYJDHX|D      |CUSTOMER|AXA ATTR                                                    |
|  E    |0PAK_3UVF5RQJ66L9B7WON30Y8LC7P|D      |CUSTOMER|2LIS_11_VAITM_INIT_R3                                       |
|  E    |0PAK_3UVF5RY7P56YTUG4SX3AINAXH|D      |CUSTOMER|2LIS_11_VAITM_DELTA_R3                                      |
|  E    |0PAK_3UVF5S5W83SOCGZKYR5MSP9N9|D      |CUSTOMER|AXA TEXTS                                                   |
|  E    |0PAK_3UVF5SDKR2EDV3J14L7Z2R8D1|D      |CUSTOMER|AXA Transaction Types TEXT                                  |
|  E    |0PAK_3UVF5SL9A103DQ2HAFABCT72T|D      |CUSTOMER|2LIS_12_VCITM_DELTA_R3                                      |
|  E    |0PAK_3UVF5SSXSZLSWCLXG9CNMV5SL|D      |CUSTOMER|2LIS_12_VCITM_INIT_R3                                       |
|  E    |0PAK_3UVF5T0MBY7IEZ5DM3EZWX4ID|D      |CUSTOMER|AXA Transaction Types ATTR                                  |
|  E    |0PAK_3UVF5T8AUWT7XLOTRXHC6Z385|D      |CUSTOMER|AXA Hierarchy                                               |
|  E    |0PAK_3UVF5TFZDVEXG889XRJOH11XX|D      |CUSTOMER|AXA Hierarchy                                               |
|  E    |0PAK_3UVF5TNNWU0MYURQ3LM0R30NP|D      |CUSTOMER|AXA Asset Class                                             |
|  E    |0PAK_3UVF5TVCFSMCHHB69FOD14ZDH|D      |CUSTOMER|0CRM_DISTR_CHAN_TEXT_FULL_IPM_CRM                           |
|  E    |0PAK_3UVF5U30YR8203UMF9QPB6Y39|D      |CUSTOMER|0STAONESYS3_TEXT_FULL_IPM_CRM                               |
|  E    |0PAK_3UVF5UAPHPTRIQE2L3T1L8WT1|D      |CUSTOMER|0CRM_ORGUNIT_SALES_ATTR_FULL_IPM_CRM                        |
|  E    |0PAK_3UVF5UIE0OFH1CXIQXVDVAVIT|D      |CUSTOMER|0STAONESYS4_TEXT_FULL_IPM_CRM                               |
|  E    |0PAK_3UVF5UQ2JN16JZGYWRXQ5CU8L|D      |CUSTOMER|0STAONESYS8_TEXT_FULL_IPM_CRM                               |
|  E    |0PAK_3UVF5UXR2LMW2M0F2M02FESYD|D      |CUSTOMER|0CRM_CUST_GRP1_TEXT_FULL_IPM_CRM                            |
|  E    |0PAK_3UVF5V5FLK8LL8JV8G2EPGRO5|D      |CUSTOMER|0CRM_DIVISN_TEXT_FULL_IPM_CRM                               |
|  E    |0PAK_3UVF5VD44IUB3V3BEA4QZIQDX|D      |CUSTOMER|0CRM_ORGUNIT_TEXT_FULL_IPM_CRM                              |
|  E    |0PAK_3UVF5VKSNHG0MHMRK4739KP3P|D      |CUSTOMER|0STAONESYS0_TEXT_FULL_IPM_CRM                               |
|  E    |0PAK_3UVF5VSH6G1Q5467PY9FJMNTH|D      |CUSTOMER|Delta Upload from Info Source                               |
|  E    |0PAK_3UVF5W05PENFNQPNVSBRTOMJ9|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5W7U8D956D941ME43QL91|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5WFIRBUUOZSK7GGGDSJYT|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5WN7AAGK7MC0DAISNUIOL|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5WUVT929Q8VGJ4L4XWHED|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5X2KC7NZ8VEWOYNH7YG45|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5XA8V69ORHYCUSPTI0ETX|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5XHXE4VEA4HT0MS5S2DJP|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5XPLX3H3SR196GUI24C9H|D      |CUSTOMER|Example InfoPackage: D&B Appendix (Text infos)              |
|  E    |0PAK_3UVF5XXAG22TBDKPCAWUC6AZ9|D      |CUSTOMER|SBO Profit Center Attributes - Full Update                  |
|  E    |0PAK_3XEFV8II0X87KWU0K86YKIAP6|D      |CUSTOMER|0COM_PRODUCT_ATTR_INIT_LICENSE_PROCESSCHAIN_CRM             |
|  E    |0PAK_3XEFV8Q6JVTX3JDGQ29AUK9EY|D      |CUSTOMER|0COM_PRODUCT_TEXT_INIT_VEHICLE_PROCESSCHAIN_CRM             |
|  E    |0PAK_3XEFV8XV2UFMM5WWVWBN4M84Q|D      |CUSTOMER|0CRM_PRODUCT_ATTR_DELTA_VEHICLE_CRM                         |
|  E    |0PAK_3XEFV9D84RN1NEZT7KGBOQ5KA|D      |CUSTOMER|0COM_PRODUCT_TEXT_INITDELTA_LICENSE_CRM                     |
|  E    |0PAK_3XEFV9KWNQ8R61J9DEINYS4A2|D      |CUSTOMER|0COM_PRODUCT_TEXT_INIT_LICENSE_PROCESSCHAIN_CRM             |
|  E    |0PAK_3XEFV9SL6OUGOO2PJ8L08U2ZU|D      |CUSTOMER|0CRM_PRODUCT_ATTR_INIT_LICENSE_CRM                          |
|  E    |0PAK_3XEFVA09PNG67AM5P2NCIW1PM|D      |CUSTOMER|0COM_PRODUCT_ATTR_DELTA_CRM                                 |
|  E    |0PAK_3XEFVA7Y8M1VPX5LUWPOSY0FE|D      |CUSTOMER|0CRM_PRGRP1_TEXT_FULL_IPM_CRM                               |
